longitude,latitude,Plant_Code,Plant_Name,Utility_Name,City,County,StateName,PrimSource,Install_MW,Total_MW
-114.093,42.6051,54558,Hazelton B Hydro,Hazelton/Wilson Joint Venture,Hazelton,Jerome,Idaho,hydroelectric,7.6,7.6
-122.918429,46.103887,54562,Longview Fibre,Longview Fibre Co,Longview,Cowlitz,Washington,other,45,47
-83.5456,32.8061,54566,YKK USA Chestney,YKK USA Inc,Macon,Bibb,Georgia,other,1.3,1.3
-121.687518,38.596283,54567,MM Yolo Power,Yolo County Community Services Department,Woodland,Yolo,California,other,3.6,2.5
-74.178041,39.909424,54569,Bayville Central Facility,Ocean County Utilities Auth,Bayville,Ocean,New Jersey,other,7.1,7.1
-71.533623,43.473238,54572,Lochmere Hydroelectric Plant,"Eagle Creek Renewable Energy, LLC",Tilton,Belknap,New Hampshire,hydroelectric,1.2,1.2
-73.922036,41.598395,54573,Wappinger Falls Hydroelectric,Windsor Machinery Co Inc,Wappinger Falls,Dutchess,New York,hydroelectric,2,2
-73.4557,44.7132,54574,Saranac Facility,Saranac Power Partners LP,Plattsburgh,Clinton,New York,natural gas,285.6,242
-73.8281,43.2469,54580,Curtis Palmer Hydroelectric,Palmer Hydroelectric,Corinth,Saratoga,New York,hydroelectric,59,59.6
-71.313235,42.632124,54586,Tanner Street Generation,Bicent Power,Lowell,Middlesex,Massachusetts,natural gas,85,75
-74.8928,44.9503,54592,Massena Energy Facility,Power City Partners LP,Massena,St Lawrence,New York,natural gas,104.1,83
-78.1592,42.9828,54593,Batavia Power Plant,Seneca Power Partners LP,Batavia,Genesee,New York,natural gas,67.3,49.8
-110.852608,32.578011,54594,University of Arizona - Biosphere 2,University of Arizona - Biosphere 2,Oracle,Pinal,Arizona,natural gas,3.1,3.1
-83.705318,42.299332,54604,Warner Lambert,University of Michigan NCampus Research,Ann Arbor,Washtenaw,Michigan,other,12.4,12.2
-72.636693,41.748327,54605,Pratt & Whitney,United Technologies,East Hartford,Hartford,Connecticut,natural gas,25.8,28
-80.227404,36.033761,54618,Ingredion Winston Salem,Ingredion Inc - Winston Salem,Winston-Salem,Forsyth,North Carolina,other,8.4,7
-71.8528,42.5428,54620,"Stored Solar Fitchburg, LLC","Stored Solar Services, LLC",Westminster,Worcester,Massachusetts,other,18,14.9
-80.152791,25.748565,54623,Central District Wastewater Treat Plant,Miami Dade Water & Sewer Dept,Miami,Miami Dade,Florida,other,4.8,4.8
-80.336253,25.549834,54624,South District Wastewater Treatment Plt,Miami Dade Water & Sewer Dept,Miami,Miami Dade,Florida,other,8,8
-75.3103,40.0967,54625,Covanta Plymouth Renewable Energy,Covanta Plymouth Renewable Energy L P,Conshohocken,Montgomery,Pennsylvania,other,32.1,28
-119.006245,35.576323,54626,Mt Poso Cogeneration,Mt Poso Cogeneration Co,Bakersfield,Kern,California,other,62,42.4
-80.7469,26.5769,54627,Okeelanta Cogeneration,New Hope Power Company,South Bay,Palm Beach,Florida,other,128.9,104.9
-106.391314,31.764458,54628,Phelps Dodge Refining,Phelps Dodge Refining Corp,El Paso,El Paso,Texas,natural gas,19.6,14.8
-106.949394,39.648565,54630,American Gypsum Cogeneration,Eagle Materials Co LLC,Gypsum,Eagle,Colorado,natural gas,9.6,7.6
-76.1736,40.8222,54634,St Nicholas Cogen Project,Schuylkill Energy Resource Inc,Shenandoah,Schuylkill,Pennsylvania,coal,99.2,86
-93.929737,29.963502,54637,JCO Oxides Olefins Plant,Indorama Ventures,Port Neeches,Jefferson,Texas,natural gas,73.8,61
-78.675759,41.491466,54638,Johnsonburg Mill,Domtar LLC,Johnsonburg,Elk,Pennsylvania,other,54,49
-71.1645,44.3889,54639,Berlin Gorham,Great Lakes Hydro America LLC,Berlin,Coos,New Hampshire,hydroelectric,30.3,30.4
-74.1686,40.0613,54640,NAEA Lakewood LLC,"Essential Power Operating Company, LLC",Lakewood,Ocean,New Jersey,natural gas,236.8,247.9
-158.096318,21.302106,54646,Kalaeloa Cogen Plant,Kalaeloa Partners LP,Kapolei,Honolulu,Hawaii,other,299.4,220
-118.2572,35.05,54647,TPC Windfarms LLC,Terra-Gen Operating Co-Wind,Mojave,Kern,California,wind,28.7,28.7
-116.661,33.942,54650,Alta Mesa Repower LLC,Alta Mesa 640 LLC,North Palm Springs,Riverside,California,wind,18.7,18.7
-121.296117,39.558897,54653,Kanaka,"STS Hydropower, LLC",Oroville,Butte,California,hydroelectric,1.1,1.1
-123.508983,40.0941,54654,Kekawaka Power House,"STS Hydropower, LLC",Mirinda,Trinity,California,hydroelectric,4.9,4.9
-79.432503,36.576778,54655,Schoolfield Dam,"STS Hydropower, LLC",Danville,Pittsylvania,Virginia,hydroelectric,4.5,4.5
-78.2137,34.3533,54656,International Paper Riegelwood Mill,International Paper Co-Riegelwood,Riegelwood,Columbus,North Carolina,other,51.5,52.3
-88.0436,42.5825,54661,Pheasant Run Landfill Gas Recovery,WM Renewable Energy LLC,Bristol,Kenosha,Wisconsin,other,8.8,8.8
-88.27452,41.981004,54662,Woodland Landfill Gas Recovery,WM Illinois Renewable Energy LLC,South Elgin,Kane,Illinois,other,4.8,4.8
-70.966404,43.241555,54663,Turnkey Landfill Gas Recovery,WM Renewable Energy LLC,Rochester,Strafford,New Hampshire,other,9.2,9
-119.746762,39.395603,54665,Steamboat II,Steamboat Development Corp,Reno,Washoe,Nevada,geothermal,18.2,10.8
-119.7475,39.394444,54666,Steamboat III,Steamboat Development Corp,Reno,Washoe,Nevada,geothermal,18.2,10.8
-108.1225,32.6956,54667,Chino Mines,FreePort-McMoRan-Corp-Chino Mines,Hurley,Grant,New Mexico,natural gas,54,50.4
-111.3535,44.0597,54668,Falls River Hydro,Marysville Hydro Partners,Ashton,Fremont,Idaho,hydroelectric,9,9
-115.949338,46.383828,54674,Ford Hydro LP,Ford Hydro Ltd Partnership,Weippe,Clearwater,Idaho,hydroelectric,1.2,0.6
-81.9675,35.1103,54675,Spartanburg Water System,Spartanburg Commissioners PW,Chesnee,Spartanburg,South Carolina,other,3,3
-95.342,28.9802,54676,Oyster Creek Unit VIII,Dow Chemical Company-Oyster Creek VIII,Freeport,Brazoria,Texas,natural gas,497.9,379
-89.9782,29.9327,54677,CII Carbon LLC,CII Carbon LLC,Chalmette,St Bernard,Louisiana,other,46,46
-91.618853,31.088011,54678,Sidney A Murray Jr Hydroelectric,First National Bank-Commerce,Vidalia,Concordia,Louisiana,hydroelectric,192,192
-105.3347,40.0111,54679,Boulder City Lakewood Hydro,Boulder City of,Boulder,Boulder,Colorado,hydroelectric,3.5,3.5
-105.3347,40.0111,54680,Boulder City Betasso Hydro Plant,Boulder City of,Boulder,Boulder,Colorado,hydroelectric,3,3
-118.1714,35.0506,54686,Difwind Farms Ltd VI,Terra-Gen Operating Co-Wind,Mojave,Kern,California,wind,27.1,25.3
-71.517434,41.99897,54688,Thundermist Hydro,Woonsocket City of,Providence,Providence,Rhode Island,hydroelectric,1.2,1.1
-115.518,32.7146,54689,Heber Geothermal,"ORCAL Geothermal, Inc",Heber,Imperial,California,geothermal,81.5,54.3
-116.5753,43.6058,54690,Amalgamated Sugar LLC Nampa,Amalgamated Sugar Co-Nampa,Nampa,Canyon,Idaho,natural gas,8.2,8.2
-75.430556,43.884444,54691,Lower Beaver Falls Project,"Eagle Creek Renewable Energy, LLC",Beaver Falls,Lewis,New York,hydroelectric,1,1
-76.676158,39.985641,54693,York Generation Company LLC,York Generation Company LLC,York,York,Pennsylvania,natural gas,52.2,46.2
-114.654053,32.728822,54694,Yuma Cogeneration Associates,Falcon Power Operating Company,Yuma,Yuma,Arizona,natural gas,62.6,52.2
-93.355,41.598889,54700,Metro Methane Recovery Facility,WM Renewable Energy LLC,Mitchellville,Polk,Iowa,other,11.2,11.2
-90.745,42.490556,54710,Alliant SBD 9205 A Y McDonald,Industrial Energy Applications Inc,Dubuque,Dubuque,Iowa,other,3.6,3.6
-91.5542,43.0906,54712,Alliant SBD 9201 Norplex,Industrial Energy Applications Inc,Postville,Allamakee,Iowa,other,2.1,2.1
-92.8971,42.056,54715,Alliant SBD 9107 JBS USA,Industrial Energy Applications Inc,Marshalltown,Marshall,Iowa,other,11.4,11.4
-91.5975,42.0289,54716,Alliant SBD 8602 Marion Sub,Industrial Energy Applications Inc,Marion,Linn,Iowa,other,5.6,5.6
-91.6458,42.0356,54717,Alliant SBD 9106 Rockwell CR,Industrial Energy Applications Inc,Cedar Rapids,Linn,Iowa,other,16,16
-92.1331,43.3744,54718,Alliant SBD 9206 Donaldson,Industrial Energy Applications Inc,Cresco,Howard,Iowa,other,1.6,1.6
-91.6361,41.935,54719,Alliant SBD 9203 Profol,American Profol Incorporated,Cedar Rapids,Linn,Iowa,other,5.6,5.6
-92.0592,41.7958,54720,Alliant SBD 8601 Quad Graphics,Industrial Energy Applications Inc,Marengo,Iowa,Iowa,other,3.6,3.6
-121.247729,44.724242,54721,Warm Springs Power Enterprises,Warm Springs Power Enterprises,Warm Springs,Jefferson,Oregon,hydroelectric,19.6,18.5
-77.2375,38.6892,54723,I 95 Landfill Phase II,LES Project Holdings LLC,Lorton,Fairfax,Virginia,other,3.2,3.2
-115.2481,32.7881,54724,Ormesa II,Ormat Nevada Inc,Holtville,Imperial,California,geothermal,24,16
-108.711161,40.106269,54729,Taylor Draw Hydroelectric Facility,Rio Blanco Water Conserv Dist,Rangely,Rio Blanco,Colorado,hydroelectric,2.3,2
-86.501588,39.761513,54731,Hendricks Regional Health,Hendricks Regional Health,Danville,Hendricks,Indiana,other,4.3,4.3
-108.3628,32.66176,54734,Freeport McMoRan,Freeport McMoRan Inc,Tyrone,Grant,New Mexico,other,30.4,29
-90.6847,42.53,54735,Alliant SBD 9301 Prairie Farms,Industrial Energy Applications Inc,Dubuque,Dubuque,Iowa,other,3.5,3.5
-90.19914,31.24793,54744,District 70 Transco Gas Pipe Line,Transcontinental Gas PL Corp,Tylertown,Walthall,Mississippi,other,1.6,1.4
-74.768164,40.162633,54746,Wheelabrator Falls,Wheelabrator Environmental Systems,Morrisville,Bucks,Pennsylvania,other,53.3,43.9
-93.952294,29.97876,54748,Port Neches Plant,Air Liquide Large Industries U S LP,Port Neches,Jefferson,Texas,natural gas,38,32
-117.0995,33.1185,54749,Goal Line LP,Goal Line LP,Escondido,San Diego,California,natural gas,51.4,49.4
-118.339444,35.0663,54750,Coram Tehachapi,Brookfield Renewable Trading and Marketing LP,Tehachapi,Kern,California,wind,6.5,6.5
-83.669386,43.08511,54751,Genesee Power Station LP,CMS Generation Operating LLC,Flint,Genesee,Michigan,other,39.5,35
-87.4806,31.9698,54752,International Paper Pine Hill Mill,International Paper Co.,Pine Hill,Wilcox,Alabama,other,77.4,74.8
-114.89031,42.647376,54753,Lateral 10 Ventures,Lateral 10 Ventures,Buhl,Twin Falls,Idaho,hydroelectric,2.4,2.3
-85.956173,43.047306,54756,Coopersville,EDL Inc,Coopersville,Ottawa,Michigan,other,6.4,6.4
-83.725085,42.908815,54757,Grand Blanc Generating Station,EDL Inc,Grand Blanc,Genesee,Michigan,other,7.8,7.8
-72.041629,41.584429,54758,Wheelabrator Lisbon,Wheelabrator Environmental Systems,Lisbon,New London,Connecticut,other,14.6,14
-119.37,45.8042,54761,Hermiston Generating Plant,Hermiston Generating Co LP,Hermiston,Umatilla,Oregon,natural gas,621.2,464
-87.9759,32.4541,54763,WestRock Demopolis Mill,"WestRock Mill Company, LLC",Demopolis,Marengo,Alabama,other,47.4,43.5
-77.467185,37.193584,54766,Boydton Plank Road Cogen Plant,Dinwiddie Power Inc,Petersburg,Dinwiddie,Virginia,other,10.2,10.2
-119.0298,35.4837,54768,Live Oak Limited,WCAC Operating Company,Bakersfield,Kern,California,natural gas,46,46
-74.0211,40.6467,54769,NYU Luthern Medical Center,NYU Langone Health,New York City,Kings,New York,other,4.6,4.6
-73.63993,43.304413,54772,South Glens Falls Hydroelectric,Boralex Hydro Operations Inc,South Glens Falls,Saratoga,New York,hydroelectric,13.8,13.8
-91.54,41.6572,54775,University of Iowa Main Power Plant,University of Iowa,Iowa City,Johnson,Iowa,natural gas,24.7,24.7
-88.241528,40.105169,54780,University of Illinois Abbott Power Plt,University of Illinois,Champaign,Champaign,Illinois,natural gas,80.3,79.3
-76.4961,36.7589,54781,"Mas Suffolk RNG, LLC","Mas Suffolk RNG, LLC",Suffolk,Suffolk City,Virginia,other,3.2,2.8
-76.8408,42.9281,54782,Seneca Energy,Seneca Energy II,Seneca Falls,Seneca,New York,other,17.6,17.6
-75.188069,39.942219,54785,Grays Ferry Cogeneration,Grays Ferry Cogen Partnership,Philadelphia,Philadelphia,Pennsylvania,natural gas,192.6,170.6
-87.699556,42.044038,54788,Evanston Township High School,Evanston Board of Education,Evanston,Cook,Illinois,natural gas,2.4,2.4
-87.1116,31.077,54789,Georgia-Pacific Brewton Mill,Georgia-Pacific Brewton LLC,Brewton,Escambia,Alabama,other,103.4,68.3
-87.8542,41.1603,54790,CSL Behring LLC,CSL Behring LLC,Bradley,Kankakee,Illinois,natural gas,4.2,3.8
-95.405,42.6878,54793,Storm Lake 1,Allete Clean Energy,Alta,Buena Vista,Iowa,wind,113.9,105.7
-76.5956,39.2744,54795,Domino Sugar Baltimore,"American Sugar Refining, Inc.",Baltimore,Baltimore City,Maryland,natural gas,17.5,17.5
-119.7667,36.8347,54800,Saint Agnes Medical Center,Saint Agnes Medical Center,Fresno,Fresno,California,natural gas,7,5.4
-79.952494,36.423715,54801,Avalon Hydropower,Avalon Hydropower LLC,Mayodan,ROCKINGHAM,North Carolina,hydroelectric,1.2,1.2
-85.0272,32.1761,54802,Mead Coated Board,Mead Coated Board Inc,Mahrt,Russell,Alabama,other,120.5,116.5
-71.6881,43.7644,54803,Plymouth State College Cogeneration,Plymouth State University,Plymouth,Grafton,New Hampshire,other,2.8,2.8
-71.511496,42.129361,54805,Milford Power LP,Milford Power LLC,Milford,Worcester,Massachusetts,natural gas,249.3,204.8
-73.9233,40.7899,54808,New York University Central Plant,New York University,New York,New York,New York,natural gas,13.4,12.8
-122.3036,47.6539,54809,University of Washington Power Plant,University of Washington,Seattle,King,Washington,other,15,15
-114.161173,42.740139,54812,Mile 28 Water Power Project,"Wood Hydro, LLC",Eden,Jerome,Idaho,hydroelectric,1.4,1.4
-84.3928,33.8111,54813,Shepherd Center,Shepherd Center,Atlanta,Fulton,Georgia,other,1.7,1.7
-84.4603,33.8775,54816,Riverwood 100 Building,Highwoods Properties,Atlanta,Cobb,Georgia,other,1.1,1.1
-97.4078,32.3994,54817,Johnson County,Brazos Electric Power Coop Inc,Cleburne,Johnson,Texas,natural gas,282.6,267
-84.3869,33.7583,54818,191 Peachtree Tower,"Banyan St./GAP 191 Peachtree Owner, LLC",Atlanta,Fulton,Georgia,other,2.4,2.4
-78.807292,34.74625,54823,Smithfield Farmland Corp Bladen,Smithfield Fresh Meats Corp.,Tar Heel,Bladen,North Carolina,other,28.5,28.5
-155.14857,19.712994,54827,Wailuku River Hydroelectric,Wailuku Holding Company LLC,Hilo,Hawaii,Hawaii,hydroelectric,10.4,9.8
-74.446199,40.475724,54829,Bristol Myers Squibb New Brunswick,Bristol-Myers Squibb Co,New Brunswick,Middlesex,New Jersey,natural gas,10.5,9.4
-84.2831,33.7919,54830,Emory Decatur Hospital,DeKalb Regional Health System,Decatur,DeKalb,Georgia,other,3.9,3.6
-76.8678,38.6681,54832,Brandywine Power Facility,"KMC Thermo, LLC",Brandywine,Prince Georges,Maryland,natural gas,288.8,230
-145.716581,63.973572,54834,Fort Greely Power Plant,Doyon Utilities - Fort Greely,Delta Jct,Southeast Fairbanks,Alaska,other,7.4,7.4
-86.939136,40.387242,54835,Evonik Industries AG,Evonik Degussa Corporation,Lafayette,Tippecanoe,Indiana,other,1.2,1.2
-83.2529,30.9136,54839,Valdosta Water Treatment Plant,Valdosta City of,Valdosta,Lowndes,Georgia,other,3.4,3.4
-88.3339,44.2869,54842,Outagamie County Co-Generation Facility,Outagamie Clean Energy Project LLC,Appleton,Outagamie,Wisconsin,other,6.4,6.4
-78.203543,38.124688,54844,Gordonsville Energy LP,Virginia Electric & Power Co,Gordonsville,Louisa,Virginia,natural gas,300.4,218
-84.3872,33.7625,54845,Sun Trust Plaza,Sun Trust Plaza Associates LLC,Atlanta,Fulton,Georgia,other,2.4,2
-83.2894,30.8625,54848,South Georgia Medical Center,Lowndes County Hospital Authority,Valdosta,Lowndes,Georgia,other,5.5,5.5
-85.3611,37.3208,54850,Cox Waste to Energy,Cox Interior Inc,Campbellsville,Taylor,Kentucky,other,5,3.3
-87.9014,43.0214,54851,MMSD Jones Island Wastewater,Milwaukee Metro Sewerage Dist,Milwaukee,Milwaukee,Wisconsin,natural gas,31.3,26.8
-115.0339,36.1375,54854,Sun Peak Generating Station,Nevada Power Co,Las Vegas,Clark,Nevada,natural gas,222,222
-87.79218,41.91708,54855,Mars Snackfood US,M&M Mars Inc,Chicago,Cook,Illinois,natural gas,3.5,3
-90.193377,38.627566,54858,Southwestern Bell Telephone,AT&T,St. Louis,St Louis City,Missouri,other,17.2,17.2
-121.710517,47.549652,54860,Black Creek,Black Creek Hydro Inc,Snoqualmie,King,Washington,hydroelectric,3.7,3.7
-74.9242,42.6944,54863,Bassett Medical Center,Bassett Healthcare,Cooperstown,Otsego,New York,other,5.6,5.6
-76.302137,43.227058,54865,Phoenix Hydro Project,"Eagle Creek Renewable Energy, LLC",Phoenix,Oswego,New York,hydroelectric,3.2,2.4
-86.6443,46.4094,54867,Neenah Paper Munising Mill,Neenah Paper Michigan Inc.,Munising,Alger,Michigan,coal,6.2,5.8
-83.990333,33.689362,54872,Milstead,Hydroland Omega LLC,Conyers,Rockdale,Georgia,hydroelectric,1,1
-84.3892,33.7611,54877,Atlanta Gift Mart LP,Atlanta Gift Mart LP,Atlanta,Fulton,Georgia,other,1.2,1.2
-75.50274,44.336358,54878,Dunn Paper,Dunn Paper,Gouverneur,St Lawrence,New York,hydroelectric,1,1
-78.516,36.0205,54882,CenturyLink Regional HQ,CenturyLink Regional HQ,Wake Forest,Franklin,North Carolina,other,1,0.6
-88.3344,44.2769,54885,Kimberly Mill,City of Kaukauna,Appleton,Outagamie,Wisconsin,hydroelectric,2.1,2.1
-87.6831,41.9031,54886,Presence Saint Mary of Nazareth Hospital,Presence Health,Chicago,Cook,Illinois,other,4.2,4.2
-77.35744,35.665961,54887,DSM Pharmaceuticals,Patheon Manufacturing Service LLC,Greenville,Pitt,North Carolina,other,9.2,8.7
-83.865066,43.27975,54890,Peoples Generating Station,North American Natural Res,Ann Arbor,Saginaw,Michigan,other,3.2,2.2
-80.0917,35.4189,54894,Narrows (NC),Cube Hydro Carolinas Yadkin,Badin,Stanly,North Carolina,hydroelectric,108.8,119
-80.0753,35.3944,54895,Falls Hydro,Cube Hydro Carolinas Yadkin,Badin,Stanly,North Carolina,hydroelectric,31.4,30
-80.2339,35.6008,54896,High Rock Hydro,Cube Hydro Carolinas Yadkin,Denton,Davidson,North Carolina,hydroelectric,33,39
-80.1758,35.4856,54897,Tuckertown Hydro,Cube Hydro Carolinas Yadkin,New London,Montgomery,North Carolina,hydroelectric,42,39
-83.863889,35.4475,54898,Santeetlah,Brookfield Smoky Mountain Hydropower LP,Robbinsville,Graham,North Carolina,hydroelectric,45,40
-83.9383,35.4478,54899,Cheoah,Brookfield Smoky Mountain Hydropower LP,Tapoco,Graham,North Carolina,hydroelectric,140,143
-83.9806,35.4923,54900,Calderwood,Brookfield Smoky Mountain Hydropower LP,Tallassee,Blount,Tennessee,hydroelectric,156.6,156
-84.0503,35.5453,54901,Chilhowee,Brookfield Smoky Mountain Hydropower LP,Tallassee,Blount,Tennessee,hydroelectric,49.8,51
-83.99286,41.890968,54903,Adrian Energy Associates LLC,LES Project Holdings LLC,Adrian,Lenawee,Michigan,other,2.4,2.4
-84.386871,33.757513,54906,Georgia Pacific Center,GP Center Holdings LLC,Atlanta,Fulton,Georgia,other,1.4,1.4
-71.093876,42.360986,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,Massachusetts Inst of Tech,Cambridge,Middlesex,Massachusetts,natural gas,43.4,35.4
-97.5765,46.6144,54908,Enderlin,Archer Daniels Midland Co,Enderlin,Ransom,North Dakota,other,9.8,9.8
-118.3114,35.1061,54909,Tehachapi Wind Resource II,CalWind Resources Inc,Tehachapi,Kern,California,wind,21.9,21.9
-83.847974,43.17642,54910,Brent Run Generating Station,EDL Inc,Montrose,Genesee,Michigan,other,7,7
-122.1117,38.0169,54912,Martinez Refining,Martinez Refining Co,Martinez,Contra Costa,California,natural gas,100,100
-73.976392,40.699357,54914,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,Brooklyn,Kings,New York,natural gas,322,250
-86.425,43.9375,54915,Michigan Power LP,Michigan Power Limited Partnership,Ludington,Mason,Michigan,natural gas,138.1,128
-90.908344,32.388271,54918,Ergon Refining Vicksburg,Ergon Refining Inc,Vicksburg,Warren,Mississippi,natural gas,4.8,4.4
-86.494658,39.744983,54925,Twin Bridges LFGTE,"Wabash Valley Power Assn, Inc",Danville,Hendricks,Indiana,other,12.8,12.8
-86.1658,41.4936,54926,Prairie View I & II LFGTE,"Wabash Valley Power Assn, Inc",Wyatt,St Joseph,Indiana,other,6.4,6.4
